"","TIME_STAMP","WIND_SPEED","WIND_DIR","POWER","DAY","MONTH","YEAR","MIN_TIME","HOUR_TIME","WIND_MOV","SPD_MOV"
"36483","2012-03-27",5.41833333333333,21,160.266666666667,27,3,2012,1080,1800,0.3785,-0.032
"36489","2012-03-27",5.21666666666667,22,137.8,27,3,2012,1140,1900,0.2235,-0.013
"36495","2012-03-27",5.555,22,173.8,27,3,2012,1200,2000,0.281333333333333,0.014
"36501","2012-03-27",5.41833333333333,22,157.583333333333,27,3,2012,1260,2100,0.6065,0.002
"36507","2012-03-27",6.075,22,297.9,27,3,2012,1320,2200,1.02866666666667,-0.024
"36513","2012-03-27",5.025,19,161.45,27,3,2012,1380,2300,0.58633325,-0.248
"36517","2012-03-28",8.13333333333333,23,603.833333333333,28,3,2012,0,0,0.878333333333333,0.099
"36523","2012-03-28",6.065,23,245.466666666667,28,3,2012,60,100,0.801666666666667,-0.293
"36529","2012-03-28",6.62166666666667,24,293.916666666667,28,3,2012,120,200,0.3335,-0.025
"36535","2012-03-28",3.76333333333333,34,54.25,28,3,2012,180,300,2.04166666666667,-0.054
"36541","2012-03-28",3.59833333333333,35,30.85,28,3,2012,240,400,2.29083333333333,0.046
"36547","2012-03-28",3.53666666666667,32,27.9666666666667,28,3,2012,300,500,0.687333333333333,0.029
"36553","2012-03-28",3.65166666666667,32,34.3666666666667,28,3,2012,360,600,0.929166666666667,0.055
"36559","2012-03-28",3.954,32,55.56,28,3,2012,420,700,0.604,-0.008
"36564","2012-03-28",3.37,31,29.3,28,3,2012,490,810,0.44529165,0.004666667
"36566","2012-03-28",4.365,28,79.2833333333333,28,3,2012,540,900,0.458,0.01
"36572","2012-03-28",4.445,27,83.55,28,3,2012,600,1000,0.664166666666667,-0.004
"36578","2012-03-28",3.835,26,47.45,28,3,2012,660,1100,0.138,-0.042
"36580","2012-03-28",3.26,24,19.1,28,3,2012,770,1250,0.152,0.002
"36581","2012-03-28",3.60666666666667,24,37.1,28,3,2012,780,1300,0.47,-0.016
"36587","2012-03-28",3.618,22,38.86,28,3,2012,840,1400,0.4276,0.014
"36592","2012-03-28",3.52333333333333,23,33.7666666666667,28,3,2012,900,1500,0.508916666666667,0.023
"36598","2012-03-28",3.85,22,47.8666666666667,28,3,2012,960,1600,0.396833333333333,-0.005
"36604","2012-03-28",4.26666666666667,20,69.6833333333333,28,3,2012,1020,1700,0.300833333333333,0.047
"36610","2012-03-28",3.66,20,38.3,28,3,2012,1080,1800,0.4605,-0.022
"36612","2012-03-28",3.32,21,23.8,28,3,2012,1170,1930,0.440625,-0.004
"36615","2012-03-28",3.72,19,38.05,28,3,2012,1200,2000,0.582166666666667,0.034
"36621","2012-03-28",3.525,23,31.85,28,3,2012,1260,2100,0.520333333333333,-0.003
"36627","2012-03-28",3.185,23,17.2,28,3,2012,1340,2220,0.559583325,0.0006666667
"36631","2012-03-28",3.88666666666667,23,48.1166666666667,28,3,2012,1380,2300,0.605,0.027
"36637","2012-03-29",3.83,24,45.2166666666667,29,3,2012,0,0,0.303166666666667,-0.021
"36643","2012-03-29",3.91833333333333,25,50.35,29,3,2012,60,100,0.314,0.008
"36649","2012-03-29",4.645,32,98.1333333333333,29,3,2012,120,200,1.3775,-0.055
"36655","2012-03-29",5.1425,31,122.6,29,3,2012,180,300,0.31125,-0.053
"36659","2012-03-29",3.5075,17,31.75,29,3,2012,860,1420,0.33475,0.063
"36663","2012-03-29",3.58,17,32.8,29,3,2012,900,1500,0.154,0.029
"36664","2012-03-29",3.725,17,38.375,29,3,2012,980,1620,0.11025,0.01
"36668","2012-03-29",4.065,17,53.1833333333333,29,3,2012,1020,1700,0.192,-0.004
"36674","2012-03-29",4.06,17,53.75,29,3,2012,1080,1800,0.2515,-0.019
"36680","2012-03-29",3.78333333333333,18,41.5166666666667,29,3,2012,1140,1900,0.251833333333333,0
"36686","2012-03-29",2.98,19,10.7,29,3,2012,1200,2000,0.915,-0.005
"36687","2012-03-29",4.1725,32,56.575,29,3,2012,1340,2220,0.58476785,0.009428571
"36691","2012-03-29",3.51833333333333,32,32.25,29,3,2012,1380,2300,0.272333333333333,-0.09
"36697","2012-03-30",4.23666666666667,33,63.95,30,3,2012,0,0,0.8075,0.014
"36703","2012-03-30",3.57666666666667,32,31,30,3,2012,60,100,0.523833333333333,0.02
"36709","2012-03-30",3.568,34,32.54,30,3,2012,120,200,0.5056,-0.099
"36714","2012-03-30",3.82166666666667,34,38.6166666666667,30,3,2012,180,300,0.670666666666667,-0.018
"36720","2012-03-30",3.365,35,28.975,30,3,2012,240,400,2.1015,0.01
"36724","2012-03-30",3.235,34,15.05,30,3,2012,340,540,1.16157145,0.01042857
"36726","2012-03-30",4.39833333333333,35,74.1833333333333,30,3,2012,360,600,2.033,-0.006
"36732","2012-03-30",3.88,35,52.5,30,3,2012,420,700,0.5556,-0.01
"36737","2012-03-30",2.54,7,7.4,30,3,2012,710,1150,0.34684,-0.0016
"36738","2012-03-30",2.80333333333333,6,5.03333333333333,30,3,2012,720,1200,0.812166666666667,0.033
"36741","2012-03-30",2.62,5,3.7,30,3,2012,850,1410,0.05725,-5e-04
"36742","2012-03-30",1.72,9,0.3,30,3,2012,910,1510,0.6701667,-0.015
"36743","2012-03-30",3.84333333333333,34,44.2333333333333,30,3,2012,1080,1800,4.88518626666667,0.008941176
"36749","2012-03-30",4.57833333333333,11,88.3833333333333,30,3,2012,1140,1900,5.0685,0.06
"36755","2012-03-30",4.29,35,73.75,30,3,2012,1200,2000,5.6525,-0.071
"36761","2012-03-30",5.19,2,128.633333333333,30,3,2012,1260,2100,1.6815,0.043
"36767","2012-03-30",4.26666666666667,3,68.2333333333333,30,3,2012,1320,2200,2.44333333333333,0.004
"36773","2012-03-30",3.79333333333333,36,42.1,30,3,2012,1380,2300,7.862,-0.009
"36779","2012-03-31",3.68166666666667,35,36.2333333333333,31,3,2012,0,0,0.744833333333333,-0.022
"36785","2012-03-31",4.37833333333333,34,74.3333333333333,31,3,2012,60,100,0.6185,0.015
"36791","2012-03-31",4.27,34,60.7,31,3,2012,120,200,0.584166666666667,-0.067
"36797","2012-03-31",5.05333333333333,33,114.416666666667,31,3,2012,180,300,0.169333333333333,0.014
"36803","2012-03-31",4.52666666666667,33,68.2833333333333,31,3,2012,240,400,0.285,-0.024
"36809","2012-03-31",4.20166666666667,33,54.5166666666667,31,3,2012,300,500,0.429166666666667,-0.064
"36815","2012-03-31",5.46333333333333,33,140.216666666667,31,3,2012,360,600,0.3335,0.029
"36821","2012-03-31",5.18,34,132.533333333333,31,3,2012,420,700,0.431166666666667,-0.078
"36827","2012-03-31",3.655,35,42,31,3,2012,480,800,1.285,-0.032
"36829","2012-03-31",3.2575,23,18.875,31,3,2012,980,1620,0.547663275,-0.0002244898
"36833","2012-03-31",4.0625,25,69.125,31,3,2012,1020,1700,1.22866675,-0.025
"36837","2012-03-31",5.81166666666667,33,199.05,31,3,2012,1080,1800,0.322,0.015
"36843","2012-03-31",6.06,35,224.5,31,3,2012,1140,1900,0.6305,-0.005
"36849","2012-03-31",6.805,33,317.566666666667,31,3,2012,1200,2000,0.261333333333333,0.051
"36855","2012-03-31",6.41833333333333,34,274.483333333333,31,3,2012,1260,2100,0.180333333333333,-0.031
"36861","2012-03-31",6.15,34,226.933333333333,31,3,2012,1320,2200,0.149833333333333,-0.012
"36867","2012-03-31",5.6,34,169.866666666667,31,3,2012,1380,2300,0.308833333333333,-0.011
"36873","2012-04-01",5.77166666666667,6,197.833333333333,1,4,2012,0,0,1.398,0.01
"36879","2012-04-01",4.54833333333333,6,88.4833333333333,1,4,2012,60,100,0.0383333333333333,0.048
"36885","2012-04-01",4.46333333333333,6,75.5166666666667,1,4,2012,120,200,0,-0.016
"36891","2012-04-01",3.72833333333333,6,36.6,1,4,2012,180,300,0.0166666666666667,-0.054
"36897","2012-04-01",4.24,6,66.58,1,4,2012,250,410,0.013,0.014
"36902","2012-04-01",3.5025,6,30.775,1,4,2012,300,500,0.0083333325,-0.058
"36906","2012-04-01",3.545,6,33.425,1,4,2012,360,600,0.0083333325,0.023
"36910","2012-04-01",3.99,6,38.7,1,4,2012,420,700,0,0
"36911","2012-04-01",7.846,6,445.26,1,4,2012,550,910,0.046615384,0.04776923
"36916","2012-04-01",5.48333333333333,6,186.583333333333,1,4,2012,600,1000,0.0183333333333333,-0.117
"36922","2012-04-01",4.98166666666667,6,119.7,1,4,2012,660,1100,0.0233333333333333,-0.003
"36928","2012-04-01",6.10833333333333,6,238.833333333333,1,4,2012,720,1200,0.0333333333333333,0.07
"36934","2012-04-01",5.23833333333333,6,143.733333333333,1,4,2012,780,1300,0.0166666666666667,0.01
"36940","2012-04-01",6.60166666666667,6,305.466666666667,1,4,2012,840,1400,0.0166666666666667,0.012
"36946","2012-04-01",5.985,6,215.616666666667,1,4,2012,900,1500,0.0216666666666667,-0.015
"36952","2012-04-01",4.835,6,121.183333333333,1,4,2012,960,1600,0.0116666666666667,-0.028
"36958","2012-04-01",3.476,6,30.74,1,4,2012,1020,1700,0.02,0.043
"36963","2012-04-01",4.71,6,100.46,1,4,2012,1090,1810,0.033333334,0.01566667
"36968","2012-04-01",4.47666666666667,6,80.1833333333333,1,4,2012,1140,1900,0.0166666666666667,-0.034
"36974","2012-04-01",3.32,6,24.9333333333333,1,4,2012,1200,2000,0,-0.013
"36980","2012-04-01",3.79833333333333,6,46.5833333333333,1,4,2012,1260,2100,0.0166666666666667,0.104
"36986","2012-04-01",4.875,6,111.166666666667,1,4,2012,1320,2200,0.0166666666666667,0.09
"36992","2012-04-01",5.295,6,140.3,1,4,2012,1380,2300,0.0166666666666667,0.016
"36998","2012-04-02",4.37,6,79.9833333333333,2,4,2012,0,0,0,-0.042
"37004","2012-04-02",3.4,6,28.975,2,4,2012,60,100,0.01375,0
"37008","2012-04-02",3.808,6,32.92,2,4,2012,190,310,0.006666666,0.01088889
"37013","2012-04-02",3.69833333333333,6,34.6833333333333,2,4,2012,240,400,0.0166666666666667,-0.009
"37019","2012-04-02",3.836,6,51.38,2,4,2012,300,500,0.002,0.044
"37024","2012-04-02",8.96666666666667,6,797.616666666667,2,4,2012,600,1000,0.1372,0.00704
"37030","2012-04-02",5.555,6,183.9,2,4,2012,660,1100,0.0333333333333333,-0.15
"37036","2012-04-02",7.18833333333333,6,404.033333333333,2,4,2012,720,1200,0.04,-0.001
"37042","2012-04-02",5.48833333333333,6,169.183333333333,2,4,2012,780,1300,0.0433333333333333,-0.069
"37048","2012-04-02",3.745,6,46.875,2,4,2012,840,1400,0,-0.066
"37052","2012-04-02",3.755,6,47.4,2,4,2012,940,1540,0.02642857,0.009428571
"37054","2012-04-02",3.97,6,49.3666666666667,2,4,2012,960,1600,0.03,0.016
"37057","2012-04-02",3.605,5,37.5,2,4,2012,1120,1840,0.014285715,-0.0055
"37059","2012-04-02",5.07666666666667,6,127.6,2,4,2012,1140,1900,0.025,0.059
"37065","2012-04-02",4.51333333333333,6,84.15,2,4,2012,1200,2000,0.025,-0.062
"37071","2012-04-02",5.03833333333333,6,123.85,2,4,2012,1260,2100,0.0166666666666667,0.07
"37077","2012-04-02",3.76166666666667,6,46.2166666666667,2,4,2012,1320,2200,0,-0.042
"37083","2012-04-03",3.97,5,44.9666666666667,3,4,2012,330,530,0.0175,0.003025
"37086","2012-04-03",3.68,5,33.2,3,4,2012,370,610,0.028,0.001
"37091","2012-04-03",3.65,5,34.52,3,4,2012,420,700,0.022,0.012
"37096","2012-04-03",2.88,5,5.4,3,4,2012,480,800,0.03,-0.0155
"37097","2012-04-03",3.5425,5,33.4,3,4,2012,740,1220,0.035096155,0.0008461538
"37101","2012-04-03",4.22666666666667,5,64.4666666666667,3,4,2012,780,1300,0.0333333333333333,0.029
"37107","2012-04-03",4.5,5,84.0166666666667,3,4,2012,840,1400,0.0433333333333333,-0.015
"37113","2012-04-03",4.42666666666667,5,78.5333333333333,3,4,2012,900,1500,0.035,0.02
"37119","2012-04-03",3.87333333333333,5,49.1,3,4,2012,960,1600,0.0216666666666667,-0.003
"37125","2012-04-03",3.63666666666667,5,36.8,3,4,2012,1020,1700,0.0166666666666667,-0.002
"37131","2012-04-03",3.19666666666667,6,21.0333333333333,3,4,2012,1080,1800,0,-0.019
"37134","2012-04-03",4.556,5,72.18,3,4,2012,1270,2110,0.026375,0.00525
"37139","2012-04-03",4.96166666666667,5,94.4833333333333,3,4,2012,1320,2200,0.0233333333333333,-0.003
"37145","2012-04-03",4.45666666666667,5,69.1333333333333,3,4,2012,1380,2300,0.0116666666666667,0.046
"37151","2012-04-04",5.535,6,148.416666666667,4,4,2012,0,0,0.0216666666666667,0.056
"37157","2012-04-04",5.71833333333333,6,178.816666666667,4,4,2012,60,100,0.0333333333333333,0.004
"37163","2012-04-04",5.53666666666667,6,147.216666666667,4,4,2012,120,200,0.0166666666666667,0.01
"37169","2012-04-04",6.34166666666667,6,217.7,4,4,2012,180,300,0.0333333333333333,-0.022
"37175","2012-04-04",6.76333333333333,6,265.633333333333,4,4,2012,240,400,0.025,0.013
"37181","2012-04-04",6.05833333333333,6,198.166666666667,4,4,2012,300,500,0.00833333333333333,-0.066
"37187","2012-04-04",6.81333333333333,6,273.166666666667,4,4,2012,360,600,0.0333333333333333,0.104
"37193","2012-04-04",5.875,7,202.266666666667,4,4,2012,420,700,0.0183333333333333,0.04
"37199","2012-04-04",4.07333333333333,7,67.7666666666667,4,4,2012,480,800,0.0266666666666667,-0.073
"37205","2012-04-04",4.01666666666667,6,67.9,4,4,2012,540,900,0.0283333333333333,0.162
"37211","2012-04-04",3.1875,6,21.85,4,4,2012,610,1010,0.015,0.0095
"37215","2012-04-04",3.3125,6,23.1,4,4,2012,680,1120,0.02875,0.0185
"37219","2012-04-04",3.66,6,35.5,4,4,2012,830,1350,0,0.024
"37220","2012-04-04",4.08833333333333,6,58.8333333333333,4,4,2012,840,1400,0.0166666666666667,-0.007
"37226","2012-04-04",5.59166666666667,6,175.15,4,4,2012,900,1500,0.0333333333333333,0.034
"37232","2012-04-04",6.35833333333333,6,249.683333333333,4,4,2012,960,1600,0.0466666666666667,-0.012
"37238","2012-04-04",5.78833333333333,7,185.233333333333,4,4,2012,1020,1700,0.02,-0.003
"37244","2012-04-04",5.66,7,171.2,4,4,2012,1080,1800,0.0333333333333333,0.074
"37250","2012-04-04",4.79333333333333,7,101.366666666667,4,4,2012,1140,1900,0,-0.051
"37256","2012-04-04",3.885,7,48.3,4,4,2012,1200,2000,0,-0.023
"37258","2012-04-04",3.42166666666667,6,21.55,4,4,2012,1320,2200,0.0378787883333333,-0.004090909
"37264","2012-04-04",3.13,6,15.1666666666667,4,4,2012,1380,2300,0.0166666666666667,-0.019
"37270","2012-04-05",3.0975,6,15.175,5,4,2012,0,0,0.01,-0.006
"37274","2012-04-05",3.56,6,29.3833333333333,5,4,2012,60,100,0.0133333333333333,0.09
"37280","2012-04-05",4.32666666666667,6,67.0166666666667,5,4,2012,120,200,0,0.039
"37286","2012-04-05",4.04,6,50,5,4,2012,180,300,0,-0.079
"37287","2012-04-05",5.48,6,148.233333333333,5,4,2012,240,400,0.019444445,0.033
"37293","2012-04-05",4.56333333333333,6,77.7333333333333,5,4,2012,300,500,0,-0.086
"37299","2012-04-05",4.21166666666667,6,60.3333333333333,5,4,2012,360,600,0,-0.018
"37305","2012-04-05",3.188,5,20.9,5,4,2012,730,1210,0.007,-0.00115625
"37310","2012-04-05",3.4,5,26.88,5,4,2012,780,1300,0.018,-0.003
"37315","2012-04-05",3.418,5,27.86,5,4,2012,850,1410,0.02,-0.01266667
"37320","2012-04-05",3.78666666666667,5,44.1166666666667,5,4,2012,900,1500,0.0166666666666667,0.012
"37326","2012-04-05",3.81333333333333,6,45.1333333333333,5,4,2012,960,1600,0.0166666666666667,-0.034
"37332","2012-04-05",4.23166666666667,6,67.8,5,4,2012,1020,1700,0.0266666666666667,0.036
"37338","2012-04-05",2.94666666666667,6,12,5,4,2012,1080,1800,0.0291666666666667,-0.13
"37341","2012-04-05",3.21,6,23.95,5,4,2012,1140,1900,0.02,0.027
"37343","2012-04-05",6.15,6,258.14,5,4,2012,1260,2100,0.043636364,0.028
"37348","2012-04-05",4.77166666666667,5,118.416666666667,5,4,2012,1380,2300,0.0395833333333333,0
"37354","2012-04-06",3.15,6,24.275,6,4,2012,0,0,0,-0.022
"37358","2012-04-06",3.15333333333333,5,21.4666666666667,6,4,2012,60,100,0.01111111,0.031
"37361","2012-04-06",3.6,5,31.7666666666667,6,4,2012,270,430,0.0105263166666667,0.0006315789
"37364","2012-04-06",3.31,5,24.2333333333333,6,4,2012,300,500,0.0333333333333333,-0.036
"37367","2012-04-06",4.804,5,95.4,6,4,2012,370,610,0.024,0.0388
"37372","2012-04-06",3.76333333333333,5,39.6666666666667,6,4,2012,420,700,0.0166666666666667,-0.033
"37378","2012-04-06",3.35333333333333,5,25.6666666666667,6,4,2012,480,800,0.02,0.024
"37381","2012-04-06",3.314,5,27.46,6,4,2012,550,910,0.0264,-0.0028
"37386","2012-04-06",4.68666666666667,5,102.116666666667,6,4,2012,600,1000,0.0333333333333333,0.072
"37392","2012-04-06",3.96,5,56.0666666666667,6,4,2012,660,1100,0.0166666666666667,0.016
"37398","2012-04-06",3.69333333333333,5,42.4333333333333,6,4,2012,720,1200,0.0166666666666667,0.011
"37404","2012-04-06",3.4475,5,34.625,6,4,2012,780,1300,0,0.045
"37408","2012-04-06",3.02,5,15.95,6,4,2012,920,1520,0.013636365,-0.0002727273
"37410","2012-04-06",3.0575,5,17.7,6,4,2012,960,1600,0.0225,0.007666667
"37414","2012-04-06",2.57,5,2.7,6,4,2012,1050,1730,0.0008333335,0.004166667
"37416","2012-04-06",3.275,5,21.825,6,4,2012,1100,1820,0.00625,0.015
"37420","2012-04-06",3.73333333333333,5,42.9,6,4,2012,1140,1900,0.0166666666666667,-0.012
"37426","2012-04-06",4.31166666666667,5,67.9666666666667,6,4,2012,1200,2000,0.0166666666666667,0.027
"37432","2012-04-06",3.28666666666667,6,23.45,6,4,2012,1260,2100,0.0166666666666667,-0.083
"37438","2012-04-06",2.9,6,10.2,6,4,2012,1320,2200,0,-0.008
"37439","2012-04-07",3.94,5,52.5,7,4,2012,60,100,0.0168518516666667,-0.0003888889
"37445","2012-04-07",4.22333333333333,5,64.0666666666667,7,4,2012,120,200,0.02,-0.025
"37451","2012-04-07",4.50666666666667,5,84.7333333333333,7,4,2012,180,300,0.0283333333333333,0.048
"37457","2012-04-07",5.21,6,136.366666666667,7,4,2012,240,400,0.0183333333333333,0.005
"37463","2012-04-07",5.61,6,173.9,7,4,2012,300,500,0.0333333333333333,0.021
"37469","2012-04-07",4.416,6,79.58,7,4,2012,360,600,0.006,-0.003
"37474","2012-04-07",5.33,6,144.15,7,4,2012,420,700,0.005,0.038
"37476","2012-04-11",3.478,4,29.62,11,4,2012,730,1210,0.0406633664,-0.0002640264
"37481","2012-04-11",3.56833333333333,4,36.1,11,4,2012,780,1300,0.0333333333333333,0.009
"37487","2012-04-11",4.06833333333333,4,62.45,11,4,2012,840,1400,0.0466666666666667,-0.021
"37493","2012-04-11",4.96333333333333,5,115.133333333333,11,4,2012,900,1500,0.0516666666666667,0.042
"37499","2012-04-11",5.29,5,150.633333333333,11,4,2012,960,1600,0.05,-0.043
"37505","2012-04-11",5.22,5,139.116666666667,11,4,2012,1020,1700,0.04,-0.041
"37511","2012-04-11",4.26166666666667,5,76.3666666666667,11,4,2012,1080,1800,0.0283333333333333,-0.029
"37517","2012-04-11",3.9375,5,53.975,11,4,2012,1220,2020,0.0333333325,-0.002444444
"37521","2012-04-11",4.96166666666667,5,116.333333333333,11,4,2012,1260,2100,0.0333333333333333,-0.03
"37527","2012-04-11",5.72,6,186.566666666667,11,4,2012,1320,2200,0.0333333333333333,-0.04
"37533","2012-04-11",5.305,6,146.316666666667,11,4,2012,1380,2300,0.0333333333333333,-0.016
"37539","2012-04-12",4.02333333333333,6,66.3833333333333,12,4,2012,0,0,0.0316666666666667,-0.01
"37545","2012-04-12",3.32333333333333,6,24.3,12,4,2012,60,100,0.01,0.04
"37548","2012-04-12",4.995,6,113.175,12,4,2012,140,220,0.0141666675,0.03483333
"37552","2012-04-12",4.62,6,86.8333333333333,12,4,2012,180,300,0.0133333333333333,-0.053
"37555","2012-04-12",3.686,6,34.58,12,4,2012,480,800,0.0234285714,-0.005285714
"37560","2012-04-12",3.365,6,26.425,12,4,2012,550,910,0.0075,-0.002333333
"37564","2012-04-12",3.08,6,15.8,12,4,2012,600,1000,0.0208333333333333,-0.011
"37567","2012-04-12",4.578,6,92.94,12,4,2012,670,1110,0.032,0.032
"37572","2012-04-12",4.915,6,112.6,12,4,2012,720,1200,0.025,-0.019
"37578","2012-04-12",4.16666666666667,6,66.6833333333333,12,4,2012,780,1300,0.0166666666666667,-0.019
"37584","2012-04-12",3.5725,6,39.425,12,4,2012,840,1400,0.005,-0.002
"37588","2012-04-12",3.868,5,47.2,12,4,2012,1030,1710,0.0285,0.0055
"37593","2012-04-12",4.04666666666667,6,54.1166666666667,12,4,2012,1080,1800,0.0333333333333333,-0.016
"37599","2012-04-12",5.46,6,158.7,12,4,2012,1140,1900,0.0333333333333333,0.076
"37605","2012-04-12",6.53,6,277.083333333333,12,4,2012,1200,2000,0.05,0.052
"37611","2012-04-12",6.16833333333333,6,237.2,12,4,2012,1260,2100,0.0333333333333333,-0.041
"37617","2012-04-12",6.07833333333333,6,219.45,12,4,2012,1320,2200,0.0333333333333333,0.012
"37623","2012-04-12",4.75833333333333,7,100.716666666667,12,4,2012,1380,2300,0,-0.074
"37629","2012-04-13",2.956,7,15.24,13,4,2012,0,0,0.01,-0.059
"37634","2012-04-13",3.21333333333333,6,19.2,13,4,2012,80,120,0.01111111,0.02366667
"37637","2012-04-13",3.33,6,23.2666666666667,13,4,2012,150,230,0.0293333333333333,-0.0032
"37640","2012-04-13",3.73333333333333,6,42.2333333333333,13,4,2012,180,300,0,0.017
"37646","2012-04-13",5.03,6,128.52,13,4,2012,240,400,0.012,-0.022
"37651","2012-04-13",4.60833333333333,6,81.6666666666667,13,4,2012,300,500,0.0233333333333333,-0.063
"37657","2012-04-13",4.03666666666667,6,47.7833333333333,13,4,2012,360,600,0.0166666666666667,-0.029
"37663","2012-04-13",3.6125,6,31.85,13,4,2012,420,700,0,0.048
"37667","2012-04-13",3.4,6,25.7,13,4,2012,510,830,0.016666665,0.009
"37669","2012-04-13",3.19,6,18.35,13,4,2012,540,900,0.015,0.0025
"37673","2012-04-13",3.535,6,34.65,13,4,2012,600,1000,0,-0.009
"37679","2012-04-13",3.97833333333333,6,55.0166666666667,13,4,2012,660,1100,0.0166666666666667,-0.029
"37685","2012-04-13",3.45,6,32.4333333333333,13,4,2012,720,1200,0,-0.071
"37688","2012-04-13",2.69,5,0.9,13,4,2012,830,1350,0.05111111,-0.006777778
"37689","2012-04-13",3.70166666666667,5,42.6,13,4,2012,840,1400,0.0266666666666667,0.053
"37695","2012-04-13",3.77833333333333,6,43.3,13,4,2012,900,1500,0.0166666666666667,-0.051
"37701","2012-04-13",3.31,6,24.7,13,4,2012,960,1600,0,0.009
"37705","2012-04-13",4.08,6,58.45,13,4,2012,1020,1700,0.0166666666666667,0.066
"37711","2012-04-13",3.705,6,40.4,13,4,2012,1080,1800,0.0166666666666667,-0.038
